,uid,sentence,sentenceId,parse
0,28,"Outside , Shayne hesitated when he saw that Rourke had parked his coupe directly in front of the bar headed south .",94,"(S1
  (S
    (ADVP (JJ Outside))
    (, ,)
    (NP (NNP Shayne))
    (VP
      (VBD hesitated)
      (SBAR
        (WHADVP (WRB when))
        (S
          (NP (PRP he))
          (VP
            (VBD saw)
            (SBAR
              (IN that)
              (S
                (NP (NNP Rourke))
                (VP
                  (VBD had)
                  (VP (VBN parked) (NP (PRP$ his) (NN coupe))))))
            (ADVP (RB directly))
            (PP
              (IN in)
              (NP
                (NP (NN front))
                (PP (IN of) (NP (DT the) (NN bar)))
                (VP (VBN headed) (ADVP (RB south)))))))))
    (. .)))"
1,28,"Since 1944 he has also conducted regularly at the San Francisco Opera , where he made his debut with a memorable performance of Verdi's Falstaff .",82,"(S1
  (S
    (PP (IN Since) (NP (CD 1944)))
    (NP (PRP he))
    (VP
      (VBZ has)
      (RB also)
      (VP
        (VBD conducted)
        (ADVP (RB regularly))
        (PP
          (IN at)
          (NP
            (NP (DT the) (NNP San) (NNP Francisco) (NNP Opera))
            (, ,)
            (SBAR
              (WHADVP (WRB where))
              (S
                (NP (PRP he))
                (VP (VBD made) (NP (PRP$ his) (NN debut)))))))
        (PP
          (IN with)
          (NP
            (NP (DT a) (JJ memorable) (NN performance))
            (PP (IN of) (NP (NNP Verdi's) (NNP Falstaff)))))))
    (. .)))"
2,28,"So had Miss Shawnee Rakestraw , full of criticisms about the changes here , giving thanks that her dear old father had gone to his Heavenly Rest last year , saying how much she enjoyed her boarding house in town in inclement weather , was looking forward to Quinzaine Spa this summer .",91,"(S1
  (SINV
    (ADVP (RB So))
    (VP (VBD had))
    (NP
      (NP (NNP Miss) (NNP Shawnee) (NNP Rakestraw))
      (, ,)
      (ADJP
        (JJ full)
        (PP
          (IN of)
          (NP
            (NP (NNS criticisms))
            (PP
              (IN about)
              (NP (NP (DT the) (NNS changes)) (ADVP (RB here)))))))
      (, ,)
      (VP
        (VBG giving)
        (NP
          (NNS thanks)
          (SBAR
            (IN that)
            (S
              (NP (PRP her) (ADJP (RB dear) (JJ old)) (NN father))
              (VP
                (VBD had)
                (VP
                  (VBN gone)
                  (PP
                    (TO to)
                    (NP
                      (NP (PRP$ his) (JJ Heavenly) (NN Rest))
                      (SBAR
                        (S
                          (NP (JJ last) (NN year))
                          (, ,)
                          (S
                            (VP
                              (VBG saying)
                              (SBAR
                                (WHADVP (WRB how) (RB much))
                                (S
                                  (NP (PRP she))
                                  (VP
                                    (VBD enjoyed)
                                    (NP
                                      (NP
                                        (PRP$ her)
                                        (JJ boarding)
                                        (NN house))
                                      (PP (IN in) (NP (NN town))))
                                    (PP
                                      (IN in)
                                      (NP
                                        (JJ inclement)
                                        (NN weather))))))))
                          (, ,)
                          (VP
                            (VBD was)
                            (VP
                              (VBG looking)
                              (ADVP (RB forward))
                              (PP
                                (TO to)
                                (NP (NNP Quinzaine) (NNP Spa))))))))))))))
        (NP (DT this) (NN summer))))
    (. .)))"
3,28,"`` Of course ( George's letter continued ) , there are practical problems to be considered .",84,"(S1
  (S
    (`` ``)
    (PP
      (IN Of)
      (NP
        (NN course)
        (PRN
          (-LRB- -LRB-)
          (NP (NNP George's) (NN letter) (VBN continued))
          (-RRB- -RRB-))))
    (, ,)
    (NP (EX there))
    (VP
      (VBP are)
      (ADJP
        (JJ practical)
        (S
          (NP (NNS problems))
          (VP (TO to) (VP (VB be) (VP (VBN considered)))))))
    (. .)))"
4,28,Apparently Fellini caught the crowd when its parties had begun to pall .,33,"(S1
  (S
    (NP (RB Apparently) (NNP Fellini))
    (VP
      (VBD caught)
      (NP
        (DT the)
        (NN crowd)
        (SBAR
          (WHADVP (WRB when))
          (S
            (NP (PRP$ its) (NNS parties))
            (VP
              (VBD had)
              (VP (VBN begun) (S (VP (TO to) (VP (NN pall))))))))))
    (. .)))"
5,28,"`` Yeah , I've heard more about SX-21 than space exploration lately .",55,"(S1
  (S
    (INTJ (`` ``) (UH Yeah))
    (, ,)
    (NP (NNP I've))
    (VP
      (VBD heard)
      (ADJP
        (ADVP (RBR more) (RB about))
        (JJ SX-21)
        (PP (IN than) (NP (NN space) (NN exploration))))
      (ADVP (RB lately)))
    (. .)))"
6,28,"Design elements closely rooted to traditional forms but wearing a definite contemporary label keynote Drexel's fall 1961 group , Composite .",36,"(S1
  (S
    (NP
      (NP (NN Design) (NNS elements))
      (VP
        (VP
          (ADVP (RB closely))
          (VBN rooted)
          (PP (TO to) (NP (JJ traditional) (NNS forms))))
        (CC but)
        (VP
          (VBG wearing)
          (NP (DT a) (JJ definite) (JJ contemporary) (NN label)))))
    (VP
      (VB keynote)
      (S
        (NP (NNP Drexel's))
        (VP
          (VB fall)
          (NP (CD 1961) (NN group))
          (, ,)
          (ADVP (JJ Composite)))))
    (. .)))"
7,28,Thompson himself said : `` I want to enjoy once more the pleasure of bare walls waiting for new pictures '' .,51,"(S1
  (S
    (NP (NP (NNP Thompson)) (NP (PRP himself)))
    (VP
      (VBD said)
      (: :)
      (`` ``)
      (S
        (NP (PRP I))
        (VP
          (VBP want)
          (S
            (VP
              (TO to)
              (VP
                (VB enjoy)
                (NP
                  (NP
                    (ADJP (ADVP (RB once)) (JJR more))
                    (DT the)
                    (NN pleasure))
                  (PP
                    (IN of)
                    (NP
                      (NP (JJ bare) (NNS walls))
                      (VP
                        (VBG waiting)
                        (PP (IN for) (NP (JJ new) (NNS pictures))))))))))))
      ('' ''))
    (. .)))"
8,28,"But such cases were , in the past , unusual .",15,"(S1
  (S
    (CC But)
    (S (NP (JJ such) (NNS cases)) (VP (VBD were)))
    (, ,)
    (PP (IN in) (NP (DT the) (NN past)) (, ,) (ADVP (JJ unusual)))
    (. .)))"
9,28,"Among the items scheduled for acceleration in the near future are the Polaris and B70 programs , strengthening of the airborne alert system of the Strategic Air Command , and improved battlefield surveillance systems .",32,"(S1
  (SINV
    (PP
      (IN Among)
      (NP
        (NP (DT the) (NNS items))
        (VP
          (VBN scheduled)
          (PP
            (IN for)
            (NP
              (NP (NN acceleration))
              (PP (IN in) (NP (DT the) (JJ near) (NN future))))))))
    (VP (VBP are))
    (NP
      (NP (DT the) (NNP Polaris) (CC and) (NNP B70) (NNS programs))
      (, ,)
      (NP
        (NP
          (NP (VBG strengthening))
          (PP
            (IN of)
            (NP (DT the) (JJ airborne) (JJ alert) (NN system))))
        (PP
          (IN of)
          (NP (DT the) (NNP Strategic) (NNP Air) (NNP Command))))
      (, ,)
      (CC and)
      (NP
        (JJ improved)
        (NN battlefield)
        (NN surveillance)
        (NNS systems)))
    (. .)))"
10,28,"For the truth formerly experienced by the community no longer has existential status in the community , nor does any answer elaborated by philosophers or theoriticians .",70,"(S1
  (S
    (IN For)
    (NP
      (NP (DT the) (NN truth))
      (VP
        (ADVP (RB formerly))
        (VBN experienced)
        (PP (IN by) (NP (DT the) (NN community)))))
    (VP
      (VP
        (ADVP (RB no) (RB longer))
        (VBZ has)
        (NP (JJ existential) (NN status))
        (PP (IN in) (NP (DT the) (NN community))))
      (, ,)
      (CC nor)
      (VP
        (VBZ does)
        (RB any)
        (VP
          (VB answer)
          (ADJP
            (JJ elaborated)
            (PP
              (IN by)
              (NP (NNS philosophers) (CC or) (NNS theoriticians)))))))
    (. .)))"
11,28,"He could remember the feel of his father's big hands , the thump of his father's heart sending out signals -- regular , like radar .",98,"(S1
  (S
    (NP (PRP He))
    (VP
      (MD could)
      (VP
        (VB remember)
        (NP
          (NP (DT the) (NN feel))
          (PP (IN of) (NP (PRP$ his) (NN father's))))
        (NP (JJ big) (NNS hands))
        (, ,)
        (S
          (NP
            (NP (DT the) (NN thump))
            (PP (IN of) (NP (PRP$ his) (NN father's) (NN heart))))
          (VP
            (VBG sending)
            (PRT (RP out))
            (NP
              (NP (NNS signals))
              (: --)
              (NP (JJ regular))
              (, ,)
              (PP (IN like) (NP (NN radar))))))))
    (. .)))"
